id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_sales,std_sales,cv,zero_pct,avg_price,total_revenue,cumulative_revenue,cumulative_revenue_pct,ABC,XYZ,ABC_XYZ,model_recommendation
HOUSEHOLD_1_033_TX_3_validation,HOUSEHOLD_1_033,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1273,0.665446941975954,1.2295129365279838,1.8476498409882427,66.75378985886043,4.284042553191489,5453.586170212766,141644779.032812,75.18288659988553,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_289_WI_3_validation,HOUSEHOLD_1_289,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1062,0.5551489806586514,0.8045972789258434,1.4493357764455164,60.63774176685833,5.134893617021277,5453.257021276596,141650232.28983328,75.18578110547219,A,Y,AY,Prophet or LightGBM
FOODS_2_288_WI_1_validation,FOODS_2_288,FOODS_2,FOODS,WI_1,WI,1948,1.01829587036069,1.747279214879615,1.7158855944890676,62.5196027182436,2.798602150537634,5451.676989247311,141655683.96682253,75.18867477240197,A,Z,AZ,TFT or Ensemble
FOODS_3_200_TX_2_validation,FOODS_3_200,FOODS_3,FOODS,TX_2,TX,2558,1.3371667537898588,2.076116575087639,1.552623537194157,47.72608468374281,2.131063829787234,5451.261276595745,141661135.22809914,75.1915682186778,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_145_TX_2_validation,HOUSEHOLD_2_145,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1373,0.7177208572922111,1.0084766873494075,1.405109907428563,55.462624150548876,3.9699999999999998,5450.8099999999995,141666586.03809914,75.19446142542292,A,Y,AY,Prophet or LightGBM
FOODS_3_448_TX_3_validation,FOODS_3_448,FOODS_3,FOODS,TX_3,TX,1769,0.9247255619445897,1.3408146170840813,1.4499595039467765,51.803450078410876,3.0812056737588653,5450.6528368794325,141672036.69093603,75.19735454874825,A,Y,AY,Prophet or LightGBM
HOBBIES_1_244_CA_1_validation,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA_1,CA,11450,5.985363303711448,7.153152104861641,1.1951074215371456,26.346053319393626,0.47602836879432625,5450.524822695035,141677487.2157587,75.2002476041256,A,Y,AY,Prophet or LightGBM
FOODS_2_162_WI_2_validation,FOODS_2_162,FOODS_2,FOODS,WI_2,WI,1858,0.9712493465760585,1.4567144884708538,1.4998357462027683,54.469419759539996,2.933425925925926,5450.30537037037,141682937.52112907,75.203140543021,A,Y,AY,Prophet or LightGBM
FOODS_2_361_CA_1_validation,FOODS_2_361,FOODS_2,FOODS,CA_1,CA,1434,0.7496079456351281,1.2018156254928145,1.6032589202006653,61.36957658128593,3.8000354609929072,5449.250851063829,141688386.77198014,75.20603292219366,A,Z,AZ,TFT or Ensemble
FOODS_2_300_WI_2_validation,FOODS_2_300,FOODS_2,FOODS,WI_2,WI,864,0.4516466283324621,1.1049897079326552,2.446580221383298,78.30632514375327,6.304516129032259,5447.101935483872,141693833.8739156,75.20892416075472,A,Z,AZ,TFT or Ensemble
FOODS_3_774_TX_1_validation,FOODS_3_774,FOODS_3,FOODS,TX_1,TX,855,0.446941975953999,0.8593949325293653,1.922833340267457,69.78567694720334,6.370229007633588,5446.545801526718,141699280.41971713,75.21181510412836,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_007_TX_2_validation,HOUSEHOLD_1_007,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,3679,1.923157344485102,2.0741235661132102,1.078499152480177,34.500784108729746,1.480234375,5445.782265625,141704726.20198277,75.21470564222882,A,Y,AY,Prophet or LightGBM
FOODS_1_181_CA_3_validation,FOODS_1_181,FOODS_1,FOODS,CA_3,CA,4140,2.1641400940930478,2.7732253580990003,1.2814444710249728,45.58285415577627,1.315135135135135,5444.659459459459,141710170.86144224,75.2175955843609,A,Y,AY,Prophet or LightGBM
FOODS_3_131_WI_2_validation,FOODS_3_131,FOODS_3,FOODS,WI_2,WI,5443,2.845269210663879,2.928151630986538,1.0291299044786417,28.593831677992682,1.0,5443.0,141715613.86144224,75.22048464567722,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_443_WI_1_validation,HOUSEHOLD_1_443,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2151,1.1244119184526922,1.3607887160186298,1.2102226005316776,45.53058024046001,2.5301818181818185,5442.421090909092,141721056.28253314,75.22337339971745,A,Y,AY,Prophet or LightGBM
FOODS_3_378_CA_4_validation,FOODS_3_378,FOODS_3,FOODS,CA_4,CA,1197,0.6257187663355985,0.9934481226239977,1.5876911099245679,62.20595922634605,4.546536964980545,5442.204747081712,141726498.48728022,75.22626203892565,A,Z,AZ,TFT or Ensemble
FOODS_3_536_CA_4_validation,FOODS_3_536,FOODS_3,FOODS,CA_4,CA,2006,1.0486147412441191,1.3087183686569763,1.2480449846663988,45.21693674856247,2.7124113475177305,5441.0971631205675,141731939.58444333,75.2291500902452,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_2_118_CA_3_validation,HOUSEHOLD_2_118,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,1590,0.8311552535284893,1.212080494604114,1.4583081674073395,55.567171981181396,3.4219251336898395,5440.860962566845,141737380.4454059,75.23203801619312,A,Y,AY,Prophet or LightGBM
FOODS_1_005_WI_3_validation,FOODS_1_005,FOODS_1,FOODS,WI_3,WI,1630,0.8520648196549921,1.4415125253254997,1.6917873993544055,59.749085206481965,3.3377777777777777,5440.577777777778,141742821.02318367,75.23492579183085,A,Z,AZ,TFT or Ensemble
FOODS_3_356_WI_2_validation,FOODS_3_356,FOODS_3,FOODS,WI_2,WI,1825,0.9539989545216937,1.238000830977188,1.2976962135119783,47.830632514375324,2.9811194029850743,5440.542910447761,141748261.56609413,75.23781354896155,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_2_297_CA_1_validation,HOUSEHOLD_2_297,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,898,0.46941975953998955,0.7389050601327344,1.5740817149598227,65.23784631468898,6.057624113475177,5439.74645390071,141753701.31254804,75.24070088334528,A,Z,AZ,TFT or Ensemble
HOBBIES_1_130_CA_1_validation,HOBBIES_1_130,HOBBIES_1,HOBBIES,CA_1,CA,2018,1.05488761108207,1.45344855533268,1.377823134961059,49.55567171981181,2.6952127659574465,5438.939361702127,141759140.25190973,75.24358778933677,A,Y,AY,Prophet or LightGBM
FOODS_3_286_TX_1_validation,FOODS_3_286,FOODS_3,FOODS,TX_1,TX,1369,0.7156299006795609,1.075630029936642,1.5030535042138757,57.76267642446419,3.9722509225092253,5438.011512915129,141764578.26342264,75.24647420284029,A,Z,AZ,TFT or Ensemble
HOBBIES_1_005_CA_1_validation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,1849,0.9665446941975954,1.2941338677095373,1.338928117321982,49.66021955044433,2.940902255639098,5437.728270676692,141770015.99169332,75.24936046600317,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_2_209_CA_2_validation,HOUSEHOLD_2_209,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,654,0.341871406168322,0.632957900081388,1.8514502490148244,72.76529012023,8.313971631205673,5437.33744680851,141775453.32914013,75.2522465217227,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_517_WI_3_validation,HOUSEHOLD_1_517,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,5612,2.9336121275483533,3.8454573807848536,1.3108267942696765,50.49660219550445,0.968826815642458,5437.0560893854745,141780890.3852295,75.25513242810199,A,Y,AY,Prophet or LightGBM
HOBBIES_1_027_WI_2_validation,HOBBIES_1_027,HOBBIES_1,HOBBIES,WI_2,WI,271,0.14166231050705697,0.425659915600932,3.004750621935731,88.3951907997909,20.05181818181818,5434.0427272727275,141786324.42795676,75.25801673503467,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_439_CA_1_validation,HOUSEHOLD_2_439,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,949,0.4960794563512807,0.9248332653509819,1.8642845485947612,70.15159435441714,5.723936170212767,5432.015425531916,141791756.4433823,75.26089996590653,A,Z,AZ,TFT or Ensemble
FOODS_3_369_WI_1_validation,FOODS_3_369,FOODS_3,FOODS,WI_1,WI,1376,0.7192890747516989,1.0656098860478358,1.4814765348906322,57.658128593831684,3.947375886524823,5431.589219858156,141797188.03260216,75.26378297055494,A,Y,AY,Prophet or LightGBM
FOODS_3_786_WI_3_validation,FOODS_3_786,FOODS_3,FOODS,WI_3,WI,2685,1.4035546262415055,2.091535204841176,1.490170147806767,48.66701515943544,2.022553191489362,5430.555319148937,141802618.58792132,75.26666542642465,A,Y,AY,Prophet or LightGBM
HOBBIES_1_143_WI_1_validation,HOBBIES_1_143,HOBBIES_1,HOBBIES,WI_1,WI,624,0.32618923157344487,0.6145380712649726,1.883992516554315,73.8630423418714,8.701595744680851,5429.795744680851,141808048.383666,75.26954747912382,A,Z,AZ,TFT or Ensemble
FOODS_3_639_WI_2_validation,FOODS_3_639,FOODS_3,FOODS,WI_2,WI,2742,1.4333507579717721,2.5309121002920696,1.7657311626034753,67.43335075797178,1.98,5429.16,141813477.543666,75.27242919437938,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_491_WI_2_validation,HOUSEHOLD_1_491,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,843,0.4406691061160481,0.9353140152549513,2.122486015637867,75.27443805541036,6.44,5428.92,141818906.463666,75.27531078224663,A,Z,AZ,TFT or Ensemble
FOODS_3_732_TX_2_validation,FOODS_3_732,FOODS_3,FOODS,TX_2,TX,2684,1.403031887088343,1.9403361965650556,1.3829594426337375,49.24202822791427,2.0226241134751772,5428.723120567376,141824335.18678656,75.27819226561327,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_224_CA_4_validation,HOUSEHOLD_1_224,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,655,0.3423941453214846,0.6637235310534305,1.9384780380232252,74.8562467328803,8.287375886524822,5428.231205673758,141829763.41799223,75.28107348787901,A,Z,AZ,TFT or Ensemble
FOODS_3_074_TX_2_validation,FOODS_3_074,FOODS_3,FOODS,TX_2,TX,1268,0.6628332462101412,1.0545813834432256,1.5910206518350871,63.199163617354934,4.280578034682081,5427.77294797688,141835191.1909402,75.28395446690854,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_201_CA_4_validation,HOUSEHOLD_2_201,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,896,0.4683742812336644,0.7180506820729418,1.5330702620597516,64.19236800836383,6.057624113475177,5427.631205673759,141840618.82214588,75.28683537070344,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_499_CA_3_validation,HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1373,0.7177208572922111,1.099248724804685,1.5315825277140294,59.64453737584945,3.9521634615384618,5426.320432692308,141846045.14257857,75.28971557876004,A,Z,AZ,TFT or Ensemble
FOODS_3_410_CA_2_validation,FOODS_3_410,FOODS_3,FOODS,CA_2,CA,2045,1.0690015682174594,1.363954574781587,1.2759144750890838,44.276006272869836,2.6529078014184395,5425.196453900709,141851470.33903247,75.29259519022585,A,Y,AY,Prophet or LightGBM
FOODS_2_051_WI_2_validation,FOODS_2_051,FOODS_2,FOODS,WI_2,WI,2170,1.134343962362781,1.8597553084911356,1.6394985737988677,59.80135912179823,2.5,5425.0,141856895.33903247,75.29547469741694,A,Z,AZ,TFT or Ensemble
FOODS_3_301_CA_1_validation,FOODS_3_301,FOODS_3,FOODS,CA_1,CA,2742,1.4333507579717721,1.3872981072917414,0.9678706342994534,31.050705697856767,1.9782978723404254,5424.492765957447,141862319.83179843,75.29835393537594,A,Y,AY,Prophet or LightGBM
FOODS_2_143_WI_3_validation,FOODS_2_143,FOODS_2,FOODS,WI_3,WI,1334,0.6973340303188709,1.1353181995807935,1.6280837449760555,60.69001568217459,4.066170212765957,5424.271063829787,141867744.10286227,75.30123305565883,A,Z,AZ,TFT or Ensemble
FOODS_3_355_CA_4_validation,FOODS_3_355,FOODS_3,FOODS,CA_4,CA,5069,2.6497647673810767,3.0010751161315006,1.1325817118089487,34.44851019341348,1.0700709219858155,5424.189503546099,141873168.29236582,75.30411213265077,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_467_CA_4_validation,HOUSEHOLD_1_467,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,459,0.23993727130162049,0.5930723925176616,2.4717810171814527,82.54051228437011,11.81688524590164,5423.950327868853,141878592.2426937,75.30699108269191,A,Z,AZ,TFT or Ensemble
FOODS_3_208_WI_3_validation,FOODS_3_208,FOODS_3,FOODS,WI_3,WI,1121,0.5859905906952431,1.0850176146803043,1.851595626122589,68.63565081024568,4.837894736842105,5423.28,141884015.5226937,75.30986967693325,A,Z,AZ,TFT or Ensemble
HOBBIES_1_198_CA_4_validation,HOBBIES_1_198,HOBBIES_1,HOBBIES,CA_4,CA,647,0.338212232096184,0.7047656036637842,2.0837969085144037,76.00627286983796,8.38,5421.860000000001,141889437.3826937,75.31274751746027,A,Z,AZ,TFT or Ensemble
FOODS_3_508_WI_3_validation,FOODS_3_508,FOODS_3,FOODS,WI_3,WI,5421,2.8337689492943023,3.06516936117565,1.081658178920682,23.62780972294825,1.0,5421.0,141894858.3826937,75.31562490151241,A,Y,AY,Prophet or LightGBM
HOBBIES_1_154_CA_4_validation,HOBBIES_1_154,HOBBIES_1,HOBBIES,CA_4,CA,1916,1.0015682174594878,1.2817826255196028,1.279775658986952,48.45791949817041,2.828981481481481,5420.328518518518,141900278.71121222,75.31850192915243,A,Y,AY,Prophet or LightGBM
FOODS_3_182_CA_1_validation,FOODS_3_182,FOODS_3,FOODS,CA_1,CA,2679,1.40041819132253,1.8567743285564262,1.325871329051304,44.95556717198118,2.0232624113475177,5420.32,141905699.0312122,75.32137895227095,A,Y,AY,Prophet or LightGBM
HOBBIES_1_384_CA_4_validation,HOBBIES_1_384,HOBBIES_1,HOBBIES,CA_4,CA,482,0.25196027182435965,0.5713837849304628,2.267753486663849,80.60637741766858,11.241083743842365,5418.20236453202,141911117.23357674,75.32425485138089,A,Z,AZ,TFT or Ensemble
FOODS_3_261_CA_1_validation,FOODS_3_261,FOODS_3,FOODS,CA_1,CA,1218,0.6366962885520125,1.104688463993209,1.735032045664211,63.82645060115003,4.44808510638298,5417.767659574469,141916535.00123632,75.32713051975607,A,Z,AZ,TFT or Ensemble
FOODS_3_154_CA_4_validation,FOODS_3_154,FOODS_3,FOODS,CA_4,CA,1818,0.9503397804495557,1.315849396258712,1.3846094032139251,48.928384736016724,2.98,5417.64,141921952.6412363,75.33000612037148,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_182_WI_3_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1287,0.67276529012023,1.0155999804243818,1.5095903360931175,59.06952430737063,4.209290780141844,5417.357234042553,141927369.99847034,75.33288157089906,A,Z,AZ,TFT or Ensemble
FOODS_3_573_CA_1_validation,FOODS_3_573,FOODS_3,FOODS,CA_1,CA,5417,2.831677992681652,4.789767381629516,1.6914943697724318,54.469419759539996,1.0,5417.0,141932786.99847034,75.33575683181225,A,Z,AZ,TFT or Ensemble
FOODS_3_759_CA_1_validation,FOODS_3_759,FOODS_3,FOODS,CA_1,CA,1895,0.9905906952430737,1.9467332445439811,1.965224642117486,68.68792472556194,2.858,5415.91,141938202.90847033,75.33863151417009,A,Z,AZ,TFT or Ensemble
FOODS_3_593_TX_2_validation,FOODS_3_593,FOODS_3,FOODS,TX_2,TX,833,0.4354417145844224,0.7901236451808745,1.814533653338551,70.2038682697334,6.501615384615385,5415.8456153846155,141943618.75408572,75.34150616235355,A,Z,AZ,TFT or Ensemble
FOODS_1_108_WI_1_validation,FOODS_1_108,FOODS_1,FOODS,WI_1,WI,2166,1.1322530057501308,1.4419486418749912,1.2735215844445327,43.9623627809723,2.5,5415.0,141949033.75408572,75.34438036169729,A,Y,AY,Prophet or LightGBM
HOBBIES_1_394_TX_1_validation,HOBBIES_1_394,HOBBIES_1,HOBBIES,TX_1,TX,693,0.36225823314166233,0.731615604537906,2.019596899684003,75.27443805541036,7.813333333333333,5414.639999999999,141954448.3940857,75.34725436995849,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_510_WI_2_validation,HOUSEHOLD_2_510,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,1373,0.7177208572922111,0.9403454067649502,1.3101826388502182,52.69210663878725,3.9432103321033214,5414.02778597786,141959862.4218717,75.35012805326586,A,Y,AY,Prophet or LightGBM
FOODS_2_117_WI_1_validation,FOODS_2_117,FOODS_2,FOODS,WI_1,WI,885,0.4626241505488761,0.8971050690096265,1.9391660983225034,72.3993727130162,6.116551724137931,5413.14827586207,141965275.57014754,75.35300126974266,A,Z,AZ,TFT or Ensemble
FOODS_3_536_CA_1_validation,FOODS_3_536,FOODS_3,FOODS,CA_1,CA,1996,1.0433873497124935,1.2859364043181987,1.2324630969242054,44.22373235755358,2.7119148936170214,5412.982127659575,141970688.5522752,75.35587439803056,A,Y,AY,Prophet or LightGBM
FOODS_2_044_WI_1_validation,FOODS_2_044,FOODS_2,FOODS,WI_1,WI,2114,1.1050705697856769,1.6483736881303277,1.4916456316903108,56.87401986408782,2.56020942408377,5412.2827225130895,141976100.8349977,75.35874715508487,A,Y,AY,Prophet or LightGBM
HOBBIES_1_026_WI_3_validation,HOBBIES_1_026,HOBBIES_1,HOBBIES,WI_3,WI,301,0.15734448510193413,0.42011580186371933,2.6700383022102825,86.30423418714062,17.97,5408.969999999999,141981509.8049977,75.36161815379666,A,Z,AZ,TFT or Ensemble
HOBBIES_1_383_WI_1_validation,HOBBIES_1_383,HOBBIES_1,HOBBIES,WI_1,WI,1815,0.9487715629900679,1.3731385467114259,1.4472804627322082,53.737584945112395,2.9799999999999995,5408.699999999999,141986918.5049977,75.36448900919653,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_1_437_TX_2_validation,HOUSEHOLD_1_437,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,1670,0.872974385781495,1.560779888651228,1.7878873814310177,62.5196027182436,3.238723404255319,5408.668085106382,141992327.1730828,75.36735984765647,A,Z,AZ,TFT or Ensemble
FOODS_3_754_CA_1_validation,FOODS_3_754,FOODS_3,FOODS,CA_1,CA,890,0.46523784631468895,1.1144487353306232,2.3954386861657104,76.84265551489806,6.075232558139535,5406.956976744186,141997734.13005954,75.37022977788624,A,Z,AZ,TFT or Ensemble
FOODS_3_059_TX_3_validation,FOODS_3_059,FOODS_3,FOODS,TX_3,TX,2461,1.2864610559330893,2.4579069355002208,1.9105956796472663,62.1536853110298,2.1969858156028366,5406.78209219858,142003140.91215172,75.37309961528993,A,Z,AZ,TFT or Ensemble
FOODS_1_123_CA_1_validation,FOODS_1_123,FOODS_1,FOODS,CA_1,CA,1622,0.8478829064296916,1.5652282017187966,1.8460428790925143,59.95818086774699,3.3326241134751773,5405.516312056738,142008546.4284638,75.37596878083687,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_191_CA_1_validation,HOUSEHOLD_2_191,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1081,0.5650810245687402,0.850616274375039,1.5052996603880198,60.846837428123365,5.000390070921986,5405.421666666667,142013951.85013044,75.37883789614746,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_316_WI_2_validation,HOUSEHOLD_2_316,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,744,0.3889179299529535,0.6853881803169969,1.7622951464333534,70.04704652378463,7.264290780141844,5404.632340425532,142019356.48247087,75.38170659249573,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_002_CA_4_validation,HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,885,0.4626241505488761,0.7588397431326063,1.6402942696188427,66.12650287506534,6.106524822695035,5404.274468085106,142024760.75693896,75.38457509889085,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_049_CA_3_validation,HOUSEHOLD_2_049,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,1580,0.8259278619968635,1.3333617744484647,1.6143804269113373,58.23314166231051,3.42,5403.599999999999,142030164.35693896,75.38744324728857,A,Z,AZ,TFT or Ensemble
FOODS_2_391_CA_4_validation,FOODS_2_391,FOODS_2,FOODS,CA_4,CA,2700,1.411395713538944,1.9967605198614622,1.4147418053685101,46.52378463146889,2.001276595744681,5403.446808510638,142035567.80374748,75.39031131437463,A,Y,AY,Prophet or LightGBM
FOODS_3_089_WI_2_validation,FOODS_3_089,FOODS_3,FOODS,WI_2,WI,5402,2.8238369053842134,3.4906815716062507,1.2361484351134315,42.080501829587035,1.0,5402.0,142040969.80374748,75.39317861351678,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_2_507_TX_3_validation,HOUSEHOLD_2_507,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,775,0.4051228437009932,0.7545054760561475,1.8624115815424647,71.61526398327234,6.97,5401.75,142046371.55374748,75.39604577996276,A,Z,AZ,TFT or Ensemble
HOBBIES_1_014_TX_2_validation,HOBBIES_1_014,HOBBIES_1,HOBBIES,TX_2,TX,5359,2.8013591217982228,3.320524686800643,1.1853263157024874,33.35075797177209,1.0079183673469387,5401.434530612245,142051772.9882781,75.3989127789624,A,Y,AY,Prophet or LightGBM
HOBBIES_1_257_CA_1_validation,HOBBIES_1_257,HOBBIES_1,HOBBIES,CA_1,CA,321,0.16779926816518556,0.42843058088104113,2.553232714097918,85.20648196549921,16.825985401459857,5401.141313868614,142057174.12959197,75.40177962232708,A,Z,AZ,TFT or Ensemble
FOODS_3_041_CA_4_validation,FOODS_3_041,FOODS_3,FOODS,CA_4,CA,1812,0.9472033455305803,1.3145348414546265,1.3878063751118657,52.32618923157345,2.98,5399.76,142062573.88959196,75.40464573251143,A,Y,AY,Prophet or LightGBM
FOODS_3_460_CA_4_validation,FOODS_3_460,FOODS_3,FOODS,CA_4,CA,2727,1.4255096706743335,1.4991956595974962,1.0516909779281298,33.71667537898589,1.98,5399.46,142067973.34959197,75.40751168346037,A,Y,AY,Prophet or LightGBM
FOODS_3_497_CA_1_validation,FOODS_3_497,FOODS_3,FOODS,CA_1,CA,2170,1.134343962362781,1.5837771393132973,1.3962053767310314,50.601150026136956,2.4880851063829788,5399.144680851064,142073372.49427283,75.41037746704272,A,Y,AY,Prophet or LightGBM
FOODS_3_183_CA_4_validation,FOODS_3_183,FOODS_3,FOODS,CA_4,CA,1798,0.9398849973863043,1.1635891745903937,1.2380122864245957,46.366962885520124,3.0026714801444045,5398.80332129964,142078771.29759413,75.41324306943662,A,Y,AY,Prophet or LightGBM
HOUSEHOLD_2_069_CA_2_validation,HOUSEHOLD_2_069,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,535,0.279665446941976,0.6149296858159305,2.1988046522726634,78.56769472033456,10.091217391304347,5398.801304347826,142084170.09889847,75.41610867075995,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_2_002_CA_3_validation,HOUSEHOLD_2_002,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,2022,1.0569785676947203,1.2914915855258926,1.221871119243834,44.537375849451124,2.67,5398.74,142089568.83889848,75.41897423954389,A,Y,AY,Prophet or LightGBM
FOODS_2_058_CA_3_validation,FOODS_2_058,FOODS_2,FOODS,CA_3,CA,1113,0.5818086774699425,0.924049063191196,1.588235272133655,62.1536853110298,4.850469314079422,5398.572346570397,142094967.41124505,75.42183971933993,A,Z,AZ,TFT or Ensemble
HOBBIES_1_405_CA_4_validation,HOBBIES_1_405,HOBBIES_1,HOBBIES,CA_4,CA,444,0.23209618400418192,0.5045269682946694,2.1737839872696,80.39728175640354,12.158936170212767,5398.567659574469,142100365.97890463,75.42470519664819,A,Z,AZ,TFT or Ensemble
HOUSEHOLD_1_077_WI_1_validation,HOUSEHOLD_1_077,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,830,0.43387349712493467,0.9558702439972144,2.2031081647791217,75.11761630946158,6.504198895027624,5398.485082872928,142105764.4639875,75.42757063012598,A,Z,AZ,TFT or Ensemble
FOODS_3_524_WI_1_validation,FOODS_3_524,FOODS_3,FOODS,WI_1,WI,5555,2.903815995818087,4.8786798484727845,1.6800926282859472,52.535284892838476,0.9716666666666667,5397.608333333334,142111162.07232082,75.4304355982385,A,Z,AZ,TFT or Ensemble
FOODS_1_045_CA_2_validation,FOODS_1_045,FOODS_1,FOODS,CA_2,CA,2941,1.5373758494511238,2.0441516576207968,1.3296368993636805,47.56926293779404,1.8342198581560283,5394.440602836879,142116556.51292366,75.43329888496805,A,Y,AY,Prophet or LightGBM
FOODS_3_403_TX_1_validation,FOODS_3_403,FOODS_3,FOODS,TX_1,TX,3610,1.8870883429168845,3.264567743522736,1.7299496103487517,59.53998954521693,1.4942937853107345,5394.400564971752,142121950.91348863,75.4361621504461,A,Z,AZ,TFT or Ensemble
FOODS_3_464_CA_1_validation,FOODS_3_464,FOODS_3,FOODS,CA_1,CA,1540,0.8050182958703607,1.5358193748957236,1.9078067949191684,65.23784631468898,3.5017857142857145,5392.75,142127343.66348863,75.43902453982946,A,Z,AZ,TFT or Ensemble
